13750 1973  aug    23    15.2    92.5     2.2    -2.0      .8   930.0      .0
13751 1973  aug    24    17.0    87.8     2.2    -2.0     -.8   927.8      .0
13752 1973  aug    25    21.3    67.7     3.7     2.6    -2.6   923.5      .0
13753 1973  aug    26    16.9    86.5     1.8    -1.7      .7   925.4     1.3
13754 1973  aug    27    13.4    96.3     2.1     -.8     2.0   927.4      .1
13755 1973  aug    28    15.5    91.6     2.4     2.3     -.9   925.0     1.1
13756 1973  aug    29    11.8    86.1     2.6    -1.0     2.4   929.6      .0
13757 1973  aug    30    13.2    80.0     3.0    -2.8     1.2   932.4      .2
13758 1973  aug    31    12.0    90.9     3.1    -2.2     2.2   932.7      .4
13759 1973  sep     1    12.3    93.9     2.6    -2.4     1.0   932.3    10.2
13760 1973  sep     2    11.4    95.1     2.5    -2.5      .0   931.1     9.0
13761 1973  sep     3    13.7    88.4     2.4    -2.2     -.9   929.0      .0
13762 1973  sep     4    17.0    80.1     1.3     -.9     -.9   926.7      .0
13763 1973  sep     5    19.6    65.7     1.1      .0    -1.1   924.7      .1
13764 1973  sep     6    16.0    84.3     1.7     -.6     1.5   925.6      .6
13765 1973  sep     7    10.5    94.8     3.4    -1.3     3.2   933.3      .8
13766 1973  sep     8    11.7    87.8     3.3    -3.1     1.3   935.3      .0
13767 1973  sep     9    15.1    83.7     2.6    -1.8    -1.8   931.7     2.3
13768 1973  sep    10    17.5    85.1     1.3     -.5    -1.2   928.5      .6
13769 1973  sep    11    20.2    72.7     2.2    -1.5    -1.5   927.1      .0
13770 1973  sep    12    20.4    70.6     2.3    -1.6    -1.6   925.9      .0
13771 1973  sep    13    18.9    80.6     1.8     1.3    -1.3   925.3      .5
13772 1973  sep    14    21.2    71.7     2.7     1.9    -1.9   923.9     1.0
13773 1973  sep    15    17.2    90.9     2.3    -1.6     1.6   926.2     5.6
13774 1973  sep    16    18.8    88.1     2.9    -2.1    -2.1   928.0      .3
13775 1973  sep    17    20.7    81.5     2.6    -1.9    -1.9   928.2      .0
13776 1973  sep    18    23.4    62.2     2.2     1.5    -1.5   924.4      .0
13777 1973  sep    19    18.4    88.6     2.5     -.9     2.3   925.1      .4
13778 1973  sep    20    13.3    96.6     3.0    -1.2     2.8   929.3     7.5
13779 1973  sep    21    13.9    97.0     2.6    -1.0     2.4   928.2    13.6
13780 1973  sep    22    12.5    96.5     2.5    -1.8     1.8   930.1    10.0
13781 1973  sep    23    13.2    88.2     2.9    -2.7     1.1   929.7     1.2
13782 1973  sep    24    15.2    86.3     2.7    -2.5     1.0   926.3      .0
13783 1973  sep    25    16.9    88.3     2.2    -2.0     -.8   925.5     1.7
13784 1973  sep    26    18.2    87.8     1.9     -.7    -1.7   926.7      .0
13785 1973  sep    27    18.3    89.2     1.7     1.2    -1.2   925.3      .0
13786 1973  sep    28    15.7    91.6     2.4     -.9     2.2   925.2      .8
13787 1973  sep    29    13.5    95.2     2.7    -1.9     1.9   925.9     1.4
13788 1973  sep    30    13.0    93.5     2.8    -2.6     1.1   927.4      .0
13789 1973  oct     1    13.8    90.5     2.9    -2.0     2.0   928.9      .5
13790 1973  oct     2    14.6    84.8     2.8    -2.6     1.1   928.5      .8
13791 1973  oct     3    14.8    79.0     2.8    -2.5     1.1   928.3      .0
13792 1973  oct     4    15.8    78.9     2.4    -2.2     -.9   926.9      .1
13793 1973  oct     5    18.8    67.3     2.0     -.8    -1.8   923.8      .0
13794 1973  oct     6    20.7    64.3     3.4    -2.4    -2.4   920.0     2.9
13795 1973  oct     7    20.9    81.2     3.8     3.5    -1.5   919.2      .0
13796 1973  oct     8    17.4    94.6     2.0     -.8     1.8   922.4    20.3
13797 1973  oct     9    16.3    94.9     2.5    -2.3     1.0   923.5      .3
13798 1973  oct    10    21.9    77.3     2.6    -1.8    -1.8   920.8      .0
13799 1973  oct    11    19.6    89.7     1.9    -1.8      .7   921.9    22.8
13800 1973  oct    12    19.4    88.8     1.7    -1.7      .0   922.8      .0
13801 1973  oct    13    15.9    91.8     3.2    -1.2     3.0   926.0     1.2
13802 1973  oct    14    12.5    88.1     2.6    -1.9     1.9   927.7      .7
13803 1973  oct    15    13.8    79.0     2.7    -2.5     1.0   926.7      .1
13804 1973  oct    16    14.6    81.6     2.6    -2.4     1.0   926.6      .0
13805 1973  oct    17    16.4    81.3     2.8    -2.8      .0   927.4      .0
13806 1973  oct    18    16.4    88.0     2.4    -1.7    -1.7   923.4    28.9
13807 1973  oct    19    15.8    90.9     1.5     -.6     1.4   919.5      .0
13808 1973  oct    20    17.4    81.2     1.3      .0     1.3   919.7      .0
13809 1973  oct    21    18.1    81.1     1.7    -1.5     -.6   920.7      .0
13810 1973  oct    22    21.1    68.1     2.3    -1.6    -1.6   920.0      .0
13811 1973  oct    23    23.4    64.0     3.6     2.6    -2.6   918.8     3.0
13812 1973  oct    24    19.0    83.3     2.5    -1.8     1.8   921.7      .9
13813 1973  oct    25    14.6    92.4     2.5    -1.8     1.8   925.7      .7
13814 1973  oct    26    14.3    95.5     2.1    -2.0      .8   924.6    25.0
13815 1973  oct    27    16.7    93.2     2.0     -.8     1.8   925.1      .1
13816 1973  oct    28    17.6    90.5     2.4    -2.3      .9   927.2      .5
13817 1973  oct    29    20.2    83.9     2.4    -2.3      .9   925.4      .0
13818 1973  oct    30    19.2    90.0     2.6    -1.8    -1.8   922.9    12.6
13819 1973  oct    31    21.2    80.5     2.9    -2.0    -2.0   920.4      .5
13820 1973  nov     1    19.7    89.0     1.9     1.3    -1.3   920.2    13.6
13821 1973  nov     2    18.7    92.3     2.2     -.8     2.0   921.8    19.6
13822 1973  nov     3    14.7    90.4     3.0    -1.1     2.7   925.9     1.0
13823 1973  nov     4    16.2    82.9     2.6    -2.6      .0   925.3      .0
13824 1973  nov     5    18.8    82.5     3.1    -1.2     2.9   922.9      .1
13825 1973  nov     6    16.6    82.8     2.4    -1.7     1.7   926.6      .0
13826 1973  nov     7    16.8    79.8     1.9    -1.4     1.4   925.9      .1
13827 1973  nov     8    17.3    72.5     2.1    -1.5     1.5   924.3      .0
13828 1973  nov     9    17.1    73.3     2.3    -2.1      .9   923.1      .0
13829 1973  nov    10    16.7    85.0     2.1    -1.9      .8   925.4      .2
13830 1973  nov    11    17.8    86.7     2.3    -2.2      .9   925.0      .0
13831 1973  nov    12    18.8    87.6     1.9    -1.8      .7   923.7      .0
13832 1973  nov    13    18.5    94.2     1.3     -.5     1.2   921.8     9.8
13833 1973  nov    14    16.7    91.2     2.9    -1.1     2.6   924.9     2.2
13834 1973  nov    15    16.7    83.7     2.7    -1.9     1.9   927.0      .0
13835 1973  nov    16    19.8    80.2     2.1    -1.9     -.8   925.2      .0
13836 1973  nov    17    21.2    84.3     2.4    -1.7    -1.7   922.7    58.0
13837 1973  nov    18    19.6    94.7     3.1     2.8    -1.2   919.3    37.4
13838 1973  nov    19    15.9    92.9     2.1     -.8     1.9   922.1      .8
13839 1973  nov    20    16.7    77.9     1.8    -1.8      .0   924.6      .1
13840 1973  nov    21    17.3    70.5     2.6    -1.8     1.8   926.8      .0
13841 1973  nov    22    18.5    77.8     2.3    -1.6     1.6   925.8      .0
13842 1973  nov    23    23.3    65.7     2.5     1.7    -1.7   920.9      .0
13843 1973  nov    24    22.3    75.2     3.4     2.4    -2.4   918.2    12.0
13844 1973  nov    25    15.9    90.5     2.4     -.9     2.3   924.0    17.7
13845 1973  nov    26    17.1    82.0     2.3    -1.6     1.6   925.0      .0
13846 1973  nov    27    18.8    82.6     1.7    -1.2    -1.2   920.8     6.3
13847 1973  nov    28    14.9    89.5     2.8    -1.1     2.6   921.7     4.9
13848 1973  nov    29    16.6    76.6     2.3    -2.2     -.9   924.0      .0
13849 1973  nov    30    19.0    82.5     2.0    -1.8     -.8   925.0      .0
13850 1973  dec     1    21.9    68.8     1.9    -1.9      .0   925.2      .0
13851 1973  dec     2    19.6    75.1     1.8    -1.3     1.3   924.0      .0
13852 1973  dec     3    19.7    87.9     1.9    -1.8     -.7   921.8    21.6
13853 1973  dec     4    21.1    84.5     3.4     2.4    -2.4   921.5     2.5
13854 1973  dec     5    22.8    77.3     3.6     3.3    -1.4   920.4     8.7
13855 1973  dec     6    21.0    90.4     3.2     2.3    -2.3   919.4    16.9
13856 1973  dec     7    21.3    90.2     2.8     2.0    -2.0   918.4    14.6
13857 1973  dec     8    21.0    86.0     4.8     4.4    -1.8   918.3     7.9
13858 1973  dec     9    18.5    88.2     2.2    -2.0      .8   924.1      .1
13859 1973  dec    10    20.2    79.5     2.4    -2.4      .0   926.2      .0
13860 1973  dec    11    22.3    70.9     2.3    -1.6     1.6   925.2      .0
13861 1973  dec    12    19.2    88.1     2.7    -1.0     2.5   926.7      .0
13862 1973  dec    13    21.2    79.5     2.2    -2.0     -.8   925.5      .0
13863 1973  dec    14    23.2    65.3     2.9     2.6    -1.1   924.0      .0
13864 1973  dec    15    23.6    69.3     3.8     2.7    -2.7   922.5      .8
13865 1973  dec    16    19.7    90.1     1.8     1.6     -.7   922.0    35.4
13866 1973  dec    17    19.9    91.8     2.2    -2.0      .8   923.3      .7
13867 1973  dec    18    22.3    81.8     2.7     2.5    -1.0   921.7     1.9
13868 1973  dec    19    23.3    79.5     2.6      .0    -2.6   922.4    15.6
13869 1973  dec    20    21.3    89.1     1.7     -.7     1.6   922.5     7.1
13870 1973  dec    21    18.3    93.8     1.9     -.7     1.8   924.0      .7
13871 1973  dec    22    19.3    83.0     1.6    -1.4      .6   923.9      .0
13872 1973  dec    23    21.6    83.0     1.8    -1.3    -1.3   921.5     8.6
13873 1973  dec    24    22.8    80.3     2.6      .0    -2.6   919.3     9.1
13874 1973  dec    25    21.1    88.3     2.3     -.9     2.1   920.4     6.3
13875 1973  dec    26    20.1    88.3     2.3    -2.1      .9   923.1      .0
13876 1973  dec    27    20.2    87.3     2.7    -2.5     1.0   924.4      .0
13877 1973  dec    28    19.4    86.5     2.2    -2.1      .9   924.3      .0
13878 1973  dec    29    20.8    89.4     1.6    -1.5      .6   921.9    18.1
13879 1973  dec    30    21.3    91.8     3.2     3.0    -1.2   918.2    16.3
13880 1973  dec    31    21.0    94.0     2.7     2.5    -1.0   917.7    15.2
13881 1974  jan     1    20.5    92.7     1.5    -1.1     1.1   920.0      .0
13882 1974  jan     2    21.0    87.3     2.1    -1.5     1.5   921.7      .0
13883 1974  jan     3    20.4    82.3     2.4    -2.2      .9   923.7      .0
13884 1974  jan     4    20.5    79.1     2.3    -2.2      .9   924.0      .0
13885 1974  jan     5    22.7    82.4     2.5    -1.8    -1.8   923.4     1.3
13886 1974  jan     6    23.3    84.0     1.4    -1.0     1.0   921.9     1.7
13887 1974  jan     7    25.3    74.3     3.2     2.3    -2.3   920.7     3.8
13888 1974  jan     8    23.3    81.1     3.7     2.6    -2.6   921.8     3.0
13889 1974  jan     9    23.6    79.0     3.9     2.7    -2.7   921.5     5.6
13890 1974  jan    10    23.7    77.8     4.4     4.1    -1.7   920.7      .9
13891 1974  jan    11    20.1    91.0     3.3     3.1    -1.3   922.1    19.2
13892 1974  jan    12    17.6    91.8     2.1      .0    -2.1   923.3     2.9
13893 1974  jan    13    20.3    88.5     1.7      .0    -1.7   921.7     1.5
13894 1974  jan    14    21.1    87.4     4.0     2.8    -2.8   922.7     2.2
13895 1974  jan    15    18.9    95.2     2.7    -1.0     2.5   925.4    27.7
13896 1974  jan    16    19.3    93.6     2.1     -.8     1.9   925.5     1.6
13897 1974  jan    17    20.3    89.8     1.6    -1.6      .0   924.4    15.0
13898 1974  jan    18    21.6    86.1     2.4    -1.7    -1.7   923.8      .0
13899 1974  jan    19    21.8    86.1     2.0     -.8     1.8   924.2    68.0
13900 1974  jan    20    22.4    84.2     1.9    -1.4     1.4   925.2      .0
13901 1974  jan    21    22.3    84.1     1.7    -1.6      .6   925.6      .0
13902 1974  jan    22    21.8    80.7     1.8    -1.2     1.2   923.9      .0
13903 1974  jan    23    21.6    82.6     2.1    -1.5    -1.5   922.8      .0
13904 1974  jan    24    21.5    82.4     1.6    -1.1     1.1   923.0      .7
13905 1974  jan    25    22.2    82.3     1.7     1.2    -1.2   922.8    24.6
13906 1974  jan    26    23.3    79.3     2.3     1.6    -1.6   922.2    27.6
13907 1974  jan    27    21.5    87.4     2.4      .0    -2.4   922.2    26.4
13908 1974  jan    28    22.9    79.2     2.5     1.8    -1.8   920.8      .9
13909 1974  jan    29    22.7    82.8     2.7     2.5    -1.0   920.7      .0
13910 1974  jan    30    20.4    85.4     2.2    -1.6     1.6   920.0     1.9
13911 1974  jan    31    19.7    82.8     1.7    -1.2     1.2   921.3      .0
13912 1974  feb     1    20.1    91.1     1.8    -1.8      .0   921.6     8.5
13913 1974  feb     2    21.2    87.5     2.2    -1.6    -1.6   922.1     2.5
13914 1974  feb     3    24.1    74.8     1.4     1.0    -1.0   921.5      .0
13915 1974  feb     4    24.8    71.3     1.3    -1.2      .5   922.7      .0
13916 1974  feb     5    23.6    77.3     1.3     -.9      .9   922.9      .0
13917 1974  feb     6    22.3    80.7     1.8    -1.3     1.3   923.2      .2
13918 1974  feb     7    22.4    79.1     2.1    -1.5     1.5   922.6      .0
13919 1974  feb     8    22.2    80.5     1.7     -.7     1.6   923.0      .0
13920 1974  feb     9    22.0    78.0     2.4    -2.2      .9   925.3      .0
13921 1974  feb    10    21.6    80.0     2.2    -1.6     1.6   926.4      .0
13922 1974  feb    11    21.3    83.6     1.8    -1.3     1.3   925.9      .0
13923 1974  feb    12    22.0    84.6     1.5    -1.1     1.1   924.7      .4
13924 1974  feb    13    21.7    84.5     1.7    -1.2     1.2   923.2      .0
13925 1974  feb    14    21.8    84.3     1.4    -1.0     1.0   922.8      .0
13926 1974  feb    15    21.9    88.4     1.5    -1.1     1.1   924.3    33.0
13927 1974  feb    16    22.9    84.3     1.7     -.6     1.6   924.4      .0
13928 1974  feb    17    22.4    84.6     1.9    -1.4     1.4   924.0    18.2
13929 1974  feb    18    22.5    75.9     2.0     1.8     -.8   922.9      .1
13930 1974  feb    19    24.5    74.7     1.6    -1.1    -1.1   922.8      .0
13931 1974  feb    20    24.1    81.4     1.3     -.9     -.9   923.1      .0
13932 1974  feb    21    24.6    75.9     2.1     -.8    -2.0   922.1     1.4
13933 1974  feb    22    23.4    79.4     1.7    -1.2     1.2   922.1      .0
13934 1974  feb    23    22.1    87.4     2.1    -1.5     1.5   923.1    11.3
13935 1974  feb    24    22.8    80.4     2.4     1.7    -1.7   922.2     6.7
13936 1974  feb    25    20.5    87.4     2.4     -.9     2.3   923.5      .4
13937 1974  feb    26    20.0    80.1     1.9    -1.3     1.3   925.5      .0
13938 1974  feb    27    19.7    80.3     2.0    -1.4     1.4   926.1      .0
13939 1974  feb    28    20.7    79.2     1.8    -1.3     1.3   924.5      .0
13940 1974  mar     1    21.5    78.9     1.5    -1.0    -1.0   923.1      .0
13941 1974  mar     2    22.1    82.6     1.7     -.6     1.5   922.9      .0
13942 1974  mar     3    23.7    77.1     1.9    -1.3    -1.3   922.8      .0
13943 1974  mar     4    22.5    77.8     2.2    -1.6     1.6   924.0      .0
13944 1974  mar     5    22.4    84.0     1.8     -.7     1.6   924.4      .0
13945 1974  mar     6    21.1    88.5     1.5     -.6     1.4   923.8      .0
13946 1974  mar     7    20.5    87.8     1.1    -1.0     -.4   923.5     8.8
13947 1974  mar     8    20.5    86.3     1.7    -1.6      .6   922.2      .1
13948 1974  mar     9    21.6    82.8     1.9    -1.7     -.7   921.5      .0
13949 1974  mar    10    21.6    85.0     1.8    -1.7     -.7   921.5    26.9
13950 1974  mar    11    21.5    86.6     2.4    -1.7    -1.7   921.3    42.0
13951 1974  mar    12    21.9    87.4     2.3    -1.6    -1.6   920.4    17.5
13952 1974  mar    13    22.9    83.1     2.1     1.5    -1.5   919.4    19.3
13953 1974  mar    14    22.3    87.3     2.1     1.5    -1.5   920.0     6.1
13954 1974  mar    15    22.9    85.0     1.8    -1.3    -1.3   920.8      .2
13955 1974  mar    16    25.0    72.5     2.6     1.8    -1.8   920.7      .0
13956 1974  mar    17    20.7    90.4     1.8      .7     1.6   921.8     9.8
13957 1974  mar    18    18.6    95.6     2.2     -.8     2.0   923.7    15.6
13958 1974  mar    19    17.9    97.0     1.8    -1.3     1.3   924.5    30.5
13959 1974  mar    20    18.2    97.0     2.0    -1.4     1.4   923.3    16.7
13960 1974  mar    21    19.4    95.0     2.1     -.8     2.0   922.7    19.7
13961 1974  mar    22    19.7    92.9     1.5    -1.4      .6   921.9      .2
13962 1974  mar    23    20.5    88.7     1.6    -1.6      .0   921.7      .0
13963 1974  mar    24    21.6    88.3     1.3    -1.2      .5   920.5     5.1
13964 1974  mar    25    21.9    88.3     1.2     -.4     1.1   918.9      .0
13965 1974  mar    26    19.3    86.8     1.9      .7     1.7   920.2      .0
13966 1974  mar    27    19.1    86.5     1.6    -1.1     1.1   921.0      .2
13967 1974  mar    28    18.7    81.8     1.5    -1.4      .6   922.5      .0
13968 1974  mar    29    19.4    85.5     1.4    -1.3      .5   923.5      .0
13969 1974  mar    30    20.4    85.2     2.0    -1.4    -1.4   925.1      .0
13970 1974  mar    31    21.3    84.7     1.5    -1.1    -1.1   925.5      .0
13971 1974  apr     1    22.3    81.6     1.5      .0    -1.5   924.2      .8
13972 1974  apr     2    20.7    89.3     2.0     -.8     1.9   923.6      .0
13973 1974  apr     3    19.5    91.1     1.9    -1.9      .0   923.7      .0
13974 1974  apr     4    21.4    87.9     2.0    -1.4    -1.4   923.9    41.8
13975 1974  apr     5    19.1    92.9     1.8     -.7     1.6   926.4     4.1
13976 1974  apr     6    18.2    88.9     2.1    -1.5     1.5   928.1     1.7
13977 1974  apr     7    17.9    86.5     2.4    -1.7     1.7   928.5      .0
13978 1974  apr     8    17.6    84.5     2.1    -1.5     1.5   927.8      .0
13979 1974  apr     9    17.9    83.0     1.9    -1.3    -1.3   925.8      .0
13980 1974  apr    10    19.1    85.5     1.1    -1.0      .4   924.7     3.0
13981 1974  apr    11    19.1    89.8     1.4    -1.0     1.0   924.5      .6
13982 1974  apr    12    17.9    85.6     1.5     -.6     1.4   924.8      .0
13983 1974  apr    13    17.7    88.8     1.2    -1.1     -.5   925.0      .0
13984 1974  apr    14    18.5    83.6     1.2     -.8     -.8   925.6      .0
13985 1974  apr    15    17.2    83.4     1.5    -1.0     1.0   927.2      .0
13986 1974  apr    16    17.6    84.6     1.7    -1.7      .0   928.6      .1
13987 1974  apr    17    18.3    86.7     1.4    -1.0     1.0   927.2      .0
13988 1974  apr    18    18.6    83.8     1.1     -.4     1.0   924.7      .0
13989 1974  apr    19    17.6    79.9     1.9     -.7     1.7   926.7     4.8
13990 1974  apr    20    17.0    90.3     2.7    -1.9     1.9   929.9     1.9
13991 1974  apr    21    17.6    85.2     2.4    -1.7     1.7   927.3      .0
13992 1974  apr    22    19.2    84.0     1.6    -1.1     1.1   924.4      .7
13993 1974  apr    23    19.0    84.6     1.1      .0    -1.1   923.8      .0
13994 1974  apr    24    18.9    91.6     1.2     -.8     -.8   923.6     3.3
13995 1974  apr    25    20.6    83.6     4.1     3.8    -1.6   920.7     6.8
13996 1974  apr    26    14.3    91.8     2.6    -1.0     2.4   923.9      .8
13997 1974  apr    27    13.7    86.0     1.8     -.7     1.6   926.3      .2
13998 1974  apr    28    14.7    86.3     2.1    -1.5     1.5   928.3      .9
13999 1974  apr    29    15.7    85.8     1.8    -1.3     1.3   929.3      .0
14000 1974  apr    30    17.1    80.5     1.8    -1.2     1.2   926.0      .0
14001 1974  may     1    16.2    86.5     1.4     -.5     1.3   925.5      .0
14002 1974  may     2    14.8    80.9      .8      .0     -.8   927.6      .0
14003 1974  may     3    15.2    78.5     1.0     -.4      .9   927.5      .0
14004 1974  may     4    15.7    78.8     1.0      .0    -1.0   927.7      .0
14005 1974  may     5    15.4    82.6     1.5     -.6     1.4   928.3      .0
14006 1974  may     6    15.1    88.0     2.3    -2.1      .9   928.6      .4
14007 1974  may     7    15.9    86.0     2.4    -2.4      .0   928.4      .0
14008 1974  may     8    17.1    81.4     2.5     1.0     2.3   927.5      .7
14009 1974  may     9    15.9    88.3     1.7    -1.2     1.2   929.8     4.0
14010 1974  may    10    16.5    87.2     1.8    -1.2     1.2   929.9      .0
14011 1974  may    11    17.4    88.4     1.6    -1.1     1.1   928.7      .0
14012 1974  may    12    19.7    77.0     2.5    -1.7    -1.7   926.0      .0
14013 1974  may    13    17.9    85.7     3.3     3.1    -1.3   925.8     1.5
14014 1974  may    14    16.8    81.0     1.2     1.2      .0   928.6      .0
14015 1974  may    15    15.3    85.4     1.7    -1.7      .0   928.8      .0
14016 1974  may    16    17.9    78.2     2.3    -1.6    -1.6   926.7      .0
14017 1974  may    17    20.0    75.0     1.7      .0    -1.7   925.7      .0
14018 1974  may    18    21.0    72.7     2.4     1.7    -1.7   925.1      .0
14019 1974  may    19    18.0    86.1     1.8     1.6     -.7   927.2      .5
14020 1974  may    20    18.1    87.5     1.4    -1.0     1.0   928.5      .1
14021 1974  may    21    18.0    84.1     1.1    -1.0      .4   927.8      .0
14022 1974  may    22    19.0    78.4     1.6     -.6    -1.5   926.8      .0
14023 1974  may    23    20.1    75.3     1.9     -.7    -1.7   927.4      .0
14024 1974  may    24    20.6    73.8     1.6    -1.1    -1.1   926.8      .0
14025 1974  may    25    21.2    69.2     2.1     -.8    -2.0   923.6      .0
14026 1974  may    26    20.5    68.9     3.3      .0    -3.3   923.9      .0
14027 1974  may    27    18.3    78.3     2.9     2.7    -1.1   927.0      .0
14028 1974  may    28    14.0    73.0     2.7     2.5    -1.0   926.5      .2
14029 1974  may    29    12.7    78.3     1.5     1.4     -.6   925.2      .0
14030 1974  may    30    14.5    85.2     1.5    -1.4      .6   925.9      .1
14031 1974  may    31    14.1    85.8     1.4    -1.0     1.0   928.1      .0
14032 1974  jun     1    15.5    80.4     2.0    -1.4    -1.4   926.7      .0
14033 1974  jun     2    15.0    82.6     2.4     2.2     -.9   924.2      .9
14034 1974  jun     3    14.1    85.7     1.8    -1.3     1.3   926.6      .0
14035 1974  jun     4    14.7    87.0     1.2    -1.2      .0   927.5      .0
14036 1974  jun     5    14.2    78.5     1.7    -1.2     1.2   929.5      .0
14037 1974  jun     6    16.1    82.1     2.7    -1.0    -2.5   926.2      .0
14038 1974  jun     7    18.1    89.3     2.4     1.7    -1.7   923.4    11.1
14039 1974  jun     8    20.5    74.0     2.7     1.9    -1.9   923.3      .0
14040 1974  jun     9    21.7    54.7     5.3     3.7    -3.7   921.8      .0
14041 1974  jun    10    15.7    92.5     1.6    -1.1     1.1   926.3     4.1
14042 1974  jun    11    16.4    94.0     1.7     -.6    -1.6   926.5    17.6
14043 1974  jun    12    14.4    95.8     1.3     -.5     1.2   926.4     3.4
14044 1974  jun    13    11.0    91.0     2.2     -.8     2.0   928.8      .2
14045 1974  jun    14    10.6    81.6     1.7    -1.5      .6   930.5      .0
14046 1974  jun    15    11.9    83.6     2.1     -.8    -2.0   929.9      .0
14047 1974  jun    16    15.0    76.2     1.0     -.4     -.9   927.4      .0
14048 1974  jun    17    17.4    73.0     1.4     1.0    -1.0   924.8      .0
14049 1974  jun    18    16.1    90.4     1.3     -.9      .9   926.4     3.3
14050 1974  jun    19    17.2    90.0     2.2    -2.2      .0   929.3      .0
14051 1974  jun    20    17.9    74.6     2.9    -1.1    -2.7   927.2      .0
14052 1974  jun    21    16.2    82.2     1.9     1.8     -.7   923.6    15.6
14053 1974  jun    22    12.4    91.3     2.3     -.9     2.1   926.5     4.1
14054 1974  jun    23    10.2    82.3     1.4    -1.4      .0   929.0      .0
14055 1974  jun    24    13.6    89.0     1.9     -.7    -1.7   925.7      .0
14056 1974  jun    25    16.4    88.5     2.5     2.3     -.9   922.6    30.8
14057 1974  jun    26    13.6    94.0     2.6     2.4    -1.0   924.0    15.0
14058 1974  jun    27    13.3    86.7     1.9     -.7     1.8   926.3      .0
14059 1974  jun    28    12.0    88.8     1.9    -1.8      .7   932.8      .6
14060 1974  jun    29    11.2    85.0     2.2    -2.2      .0   933.3      .0
14061 1974  jun    30    11.5    83.4     2.6    -2.4    -1.0   932.8      .0
14062 1974  jul     1    11.8    81.7     2.2    -2.0     -.8   934.7      .0
14063 1974  jul     2    12.2    84.1     1.9    -1.8     -.7   935.0      .0
14064 1974  jul     3    11.7    86.1     1.1     -.7     -.7   934.0      .1
14065 1974  jul     4    13.7    79.7     1.2      .0    -1.2   932.3      .0
14066 1974  jul     5    14.7    75.8      .9      .0     -.9   933.3      .0
14067 1974  jul     6    14.3    74.9     1.0      .0    -1.0   934.0      .0
14068 1974  jul     7    14.4    80.0     1.1     -.8     -.8   933.5      .0
14069 1974  jul     8    14.2    86.6     1.2      .0    -1.2   932.1      .0
14070 1974  jul     9    15.0    87.5     1.6    -1.2     1.2   931.7      .0
14071 1974  jul    10    14.6    84.9     1.3     -.9     -.9   930.6      .0
14072 1974  jul    11    14.5    85.2      .9      .0     -.9   930.2      .1
14073 1974  jul    12    15.2    83.5     1.3      .0    -1.3   930.4      .1
14074 1974  jul    13    16.2    76.9     1.5    -1.0     1.0   928.2      .0
14075 1974  jul    14    17.0    67.8     1.5    -1.1    -1.1   927.0      .0
14076 1974  jul    15    17.2    70.5      .9     -.4     -.8   927.7      .0
14077 1974  jul    16    17.2    66.8      .9      .0     -.9   928.9      .0
14078 1974  jul    17    16.9    64.4     1.1      .8     -.8   926.8      .0
14079 1974  jul    18    18.4    61.0     2.8     1.9    -1.9   924.2      .0
14080 1974  jul    19    18.4    68.5     1.8     1.6     -.7   926.5      .0
14081 1974  jul    20    16.3    90.6     1.1     -.8      .8   928.5      .0
14082 1974  jul    21    17.8    85.3     2.2     -.8    -2.0   927.6      .0
14083 1974  jul    22    15.7    90.6     2.3     -.9     2.1   930.0      .0
14084 1974  jul    23    14.7    94.1     2.5    -1.0     2.3   932.4      .2
14085 1974  jul    24    17.0    88.1     1.2    -1.2      .0   931.9      .0
14086 1974  jul    25    17.2    82.3     1.3     -.9      .9   931.0      .0
14087 1974  jul    26    16.6    82.0     1.8    -1.8      .0   931.0      .0
14088 1974  jul    27    17.0    83.5     1.3     -.5    -1.2   929.9      .0
14089 1974  jul    28    17.8    74.4     1.4      .0    -1.4   928.6      .0
14090 1974  jul    29    18.8    66.5      .7      .0     -.7   928.5      .0
14091 1974  jul    30    17.4    69.6     1.1      .0    -1.1   929.1      .0
14092 1974  jul    31    17.3    82.3     1.6    -1.1     1.1   928.5      .0
14093 1974  aug     1    18.4    67.3     2.3    -1.6    -1.6   926.8      .0
14094 1974  aug     2    19.6    54.5     2.2     1.5    -1.5   926.5      .0
14095 1974  aug     3    19.1    54.5     1.1      .4    -1.0   927.3      .0
14096 1974  aug     4    19.1    55.1     1.5     1.1    -1.1   924.7      .0
14097 1974  aug     5    20.3    53.9     5.1     3.6    -3.6   921.3      .0
14098 1974  aug     6    13.8    74.4     1.9    -1.9      .0   926.0      .0
14099 1974  aug     7    16.4    69.8     2.9     2.6    -1.1   926.9      .0
14100 1974  aug     8    12.7    95.2     1.5    -1.1     1.1   930.1     1.4
14101 1974  aug     9    13.3    95.5     2.0    -1.9      .8   930.4      .0
14102 1974  aug    10    13.6    82.8     2.6    -2.6      .0   930.8      .0
14103 1974  aug    11    13.0    84.3     1.8    -1.7      .7   930.3      .0
14104 1974  aug    12    14.2    84.7      .9     -.9      .4   927.2      .0
14105 1974  aug    13    16.0    74.3     1.5     1.4     -.6   924.3     5.2
14106 1974  aug    14    17.9    70.3     2.6     1.8    -1.8   923.2      .0
14107 1974  aug    15    18.1    70.4     3.7     3.4    -1.4   923.7      .0
14108 1974  aug    16     9.5    84.1     2.7    -1.0     2.5   929.7      .0
14109 1974  aug    17    12.6    68.2     1.7     1.6     -.6   927.9      .0
