"latitude","longitude","cep","casosAcumulados","casosRecuperados","casosRecuperados.1","casosAtivos","casosAtivos.1","ultimaNotificacao","ultimaNotificacao.1"
-22.8817217,-43.4382104,21715080,1,1,1,0,0,"08/05/2020","08/05/2020"
-22.8719262,-43.5138649,23094450,1,1,1,0,0,"16/06/2020","16/06/2020"
-22.8822142,-43.4312127,21715020,1,1,1,0,0,"17/04/2020","17/04/2020"
-22.8770567,-43.5190748,23094180,1,1,1,0,0,"13/07/2020","13/07/2020"
-22.8349098,-43.3872233,21640220,1,1,1,0,0,"18/06/2020","18/06/2020"
-23.0086219,-43.3186147,22620300,1,1,1,0,0,"19/06/2020","19/06/2020"
-22.8888878,-43.6413267,23065550,1,1,1,0,0,"16/06/2020","16/06/2020"
-22.8777655,-43.6424797,23065510,1,1,1,0,0,"03/06/2020","03/06/2020"
-22.8781805,-43.6408303,23065500,1,1,1,0,0,"22/06/2020","22/06/2020"
-22.874516,-43.6347125,23065450,1,1,1,0,0,"15/06/2020","15/06/2020"
-22.8796429,-43.4304598,21710690,1,0,0,0,0,"04/05/2020","04/05/2020"
-22.8322234,-43.3936283,21640310,1,1,1,0,0,"07/05/2020","07/05/2020"
-22.8400721,-43.3967712,21640280,1,1,1,0,0,"15/07/2020","15/07/2020"
-22.8340623,-43.3932516,21640270,1,1,1,0,0,"16/04/2020","16/04/2020"
-22.8750094,-43.5231584,23094270,1,1,1,0,0,"27/04/2020","27/04/2020"
-22.832521,-43.3936283,21640240,1,1,1,0,0,"12/05/2020","12/05/2020"
-22.8391692,-43.3949812,21640230,1,1,1,0,0,"09/07/2020","09/07/2020"
-23.0101422,-43.314425,22620400,1,0,0,0,0,"08/04/2020","08/04/2020"
-22.8615184,-43.4267913,21730380,1,0,0,0,0,"20/05/2020","20/05/2020"
-22.8263339,-43.3452142,21531370,1,1,1,0,0,"16/04/2020","16/04/2020"
-22.8473479,-43.326599,21361490,1,1,1,0,0,"09/07/2020","09/07/2020"
-22.84823,-43.3279571,21361470,1,1,1,0,0,"17/06/2020","17/06/2020"
-22.9207377,-43.4075657,22723260,1,1,1,0,0,"21/07/2020","21/07/2020"
-22.912156,-43.4025939,22723280,1,1,1,0,0,"26/04/2020","26/04/2020"
-22.8533608,-43.3317293,21361380,1,1,1,0,0,"29/05/2020","29/05/2020"
-22.8535068,-43.3309536,21361370,1,1,1,0,0,"20/05/2020","20/05/2020"
-22.9124646,-43.4037365,22723320,1,1,1,0,0,"19/06/2020","19/06/2020"
-22.9217485,-43.4155497,22723340,1,1,1,0,0,"16/06/2020","16/06/2020"
-22.85064,-43.3247882,21361300,1,0,0,1,1,"25/07/2020","25/07/2020"
-22.9235472,-43.387596,22723350,1,1,1,0,0,"21/05/2020","21/05/2020"
-22.8850457,-43.4255779,21755060,1,1,1,0,0,"12/05/2020","12/05/2020"
-22.903065,-43.567973,23070190,1,1,1,0,0,"20/06/2020","20/06/2020"
-22.8532104,-43.3246702,21361230,1,1,1,0,0,"23/06/2020","23/06/2020"
-22.8842138,-43.4220925,21755080,1,0,0,0,0,"27/04/2020","27/04/2020"
-22.8697151,-43.510506,23098070,1,1,1,0,0,"12/04/2020","12/04/2020"
-22.8558192,-43.3309442,21361180,1,1,1,0,0,"17/06/2020","17/06/2020"
-22.897996,-43.5766688,23070290,1,1,1,0,0,"12/06/2020","12/06/2020"
-22.906891,-43.590339,23063530,1,0,0,0,0,"09/05/2020","09/05/2020"
-22.8491596,-43.3353503,21361560,1,1,1,0,0,"28/06/2020","28/06/2020"
-22.8755687,-43.3241846,21370171,1,1,1,0,0,"27/03/2020","27/03/2020"
-22.9164207,-43.4027446,22723150,1,1,1,0,0,"07/05/2020","07/05/2020"
-22.8825419,-43.4179597,21750430,1,1,1,0,0,"15/06/2020","15/06/2020"
-22.9149682,-43.4212179,22723175,1,1,1,0,0,"10/06/2020","10/06/2020"
-22.8742516,-43.3275913,21370110,1,0,0,0,0,"13/04/2020","13/04/2020"
-22.8748513,-43.3287954,21370080,1,1,1,0,0,"13/05/2020","13/05/2020"
-22.8741521,-43.3296543,21370060,1,0,0,1,1,"15/07/2020","15/07/2020"
-22.9029367,-43.5727811,23070110,1,1,1,0,0,"18/05/2020","18/05/2020"
-22.917783,-43.4036333,22723180,1,1,1,0,0,"13/04/2020","13/04/2020"
-22.8633099,-43.5070481,23098035,1,1,1,0,0,"16/06/2020","16/06/2020"
-22.8636755,-43.5076898,23098036,1,1,1,0,0,"28/05/2020","28/05/2020"
-22.883461,-43.4152484,21750530,1,1,1,0,0,"01/06/2020","01/06/2020"
-22.8532433,-43.3338416,21361600,1,1,1,0,0,"08/06/2020","08/06/2020"
-22.9171527,-43.4076449,22723190,1,0,0,0,0,"03/05/2020","03/05/2020"
-22.8512602,-43.3335398,21361530,1,1,1,0,0,"22/07/2020","22/07/2020"
-22.8817425,-43.4185622,21750410,1,0,0,0,0,"27/05/2020","27/05/2020"
-22.8565393,-43.3315784,21361150,1,1,1,0,0,"06/05/2020","06/05/2020"
-22.8684191,-43.5112577,23098100,1,1,1,0,0,"28/05/2020","28/05/2020"
-22.8865851,-43.4204167,21755210,1,1,1,0,0,"10/05/2020","10/05/2020"
-22.9129338,-43.3941557,22723530,1,1,1,0,0,"05/05/2020","05/05/2020"
-22.8662867,-43.3296169,21360360,1,1,1,0,0,"27/05/2020","27/05/2020"
-22.8860865,-43.4206708,21755230,1,1,1,0,0,"26/04/2020","26/04/2020"
-22.8859134,-43.4201966,21755240,1,1,1,0,0,"18/06/2020","18/06/2020"
-22.8812271,-43.5381625,23092650,1,0,0,0,0,"30/05/2020","30/05/2020"
-22.8972292,-43.5784799,23070330,1,0,0,0,0,"03/05/2020","03/05/2020"
-22.9228641,-43.4131396,22723570,1,1,1,0,0,"22/04/2020","22/04/2020"
-22.8877115,-43.4147843,21755280,1,0,0,0,0,"13/05/2020","13/05/2020"
-22.8681105,-43.5075743,23098320,1,1,1,0,0,"13/05/2020","13/05/2020"
-22.8719064,-43.3341433,21360220,1,1,1,0,0,"30/04/2020","30/04/2020"
-22.8709335,-43.5087533,23098370,1,1,1,0,0,"16/06/2020","16/06/2020"
-22.8867237,-43.4139334,21755286,1,1,1,0,0,"10/06/2020","10/06/2020"
-22.9139706,-43.3816885,22723605,1,1,1,0,0,"04/05/2020","04/05/2020"
-22.8649546,-43.3293398,21360420,1,1,1,0,0,"23/06/2020","23/06/2020"
-22.8973763,-43.5796851,23070300,1,1,1,0,0,"22/05/2020","22/05/2020"
-22.9126628,-43.3914432,22723520,1,0,0,0,0,"02/05/2020","02/05/2020"
-22.859222,-43.3313521,21360470,1,1,1,0,0,"13/05/2020","13/05/2020"
-22.8687117,-43.5117088,23098120,1,0,0,0,0,"27/05/2020","27/05/2020"
-22.8578509,-43.3329874,21361120,1,1,1,0,0,"08/07/2020","08/07/2020"
-22.858354,-43.3320731,21361110,1,0,0,0,0,"29/04/2020","29/04/2020"
-22.875165,-43.5386119,23092653,1,0,0,0,0,"20/05/2020","20/05/2020"
-22.9130444,-43.3828524,22723395,1,1,1,0,0,"15/05/2020","15/05/2020"
-22.887641,-43.4239842,21755145,1,1,1,0,0,"20/05/2020","20/05/2020"
-22.9308286,-43.4304948,22723420,1,1,1,0,0,"09/07/2020","09/07/2020"
-22.9046038,-43.5897476,23063490,1,0,0,0,0,"22/06/2020","22/06/2020"
-22.9144577,-43.3905389,22723465,1,1,1,0,0,"22/07/2020","22/07/2020"
-22.9149077,-43.4092529,22723475,1,1,1,0,0,"19/06/2020","19/06/2020"
-22.9049903,-43.5905732,23063460,1,1,1,0,0,"04/05/2020","04/05/2020"
-22.862198,-43.328669,21360680,1,1,1,0,0,"20/05/2020","20/05/2020"
-22.8588301,-43.3307485,21360490,1,1,1,0,0,"27/05/2020","27/05/2020"
-22.8857712,-43.4224782,21755150,1,1,1,0,0,"09/06/2020","09/06/2020"
-22.887963,-43.4214992,21755180,1,0,0,0,0,"28/04/2020","28/04/2020"
-22.8684101,-43.3365573,21360170,1,1,1,0,0,"23/07/2020","23/07/2020"
-22.9168987,-43.4051926,22723125,1,1,1,0,0,"21/05/2020","21/05/2020"
-22.9113096,-43.3965544,22723120,1,1,1,0,0,"15/06/2020","15/06/2020"
-22.9867952,-43.2331813,22450170,1,1,1,0,0,"19/06/2020","19/06/2020"
-22.9176033,-43.3834553,22720240,1,0,0,0,0,"04/05/2020","04/05/2020"
-22.8504748,-43.3208645,21371290,1,1,1,0,0,"24/06/2020","24/06/2020"
-22.8802917,-43.4044019,21746190,1,1,1,0,0,"29/04/2020","29/04/2020"
-22.8516664,-43.3208645,21371270,1,1,1,0,0,"20/04/2020","20/04/2020"
-22.8524736,-43.3193553,21371250,1,1,1,0,0,"09/06/2020","09/06/2020"
-22.8528541,-43.3213173,21371240,1,1,1,0,0,"04/05/2020","04/05/2020"
-22.8588575,-43.533264,23097690,1,1,1,0,0,"22/06/2020","22/06/2020"
-22.918805,-43.3883613,22720270,1,1,1,0,0,"22/06/2020","22/06/2020"
-22.8572662,-43.3241953,21371200,1,1,1,0,0,"22/07/2020","22/07/2020"
-22.9172212,-43.392046,22720350,1,0,0,0,0,"16/05/2020","16/05/2020"
-22.9165637,-43.3882783,22720390,1,0,0,0,0,"27/05/2020","27/05/2020"
-22.8559479,-43.3196507,21371150,1,1,1,0,0,"03/04/2020","03/04/2020"
-22.9818216,-43.2306867,22450090,1,1,1,0,0,"12/06/2020","12/06/2020"
-22.9176078,-43.3830031,22720230,1,1,1,0,0,"13/04/2020","13/04/2020"
-22.8523871,-43.3178461,21371140,1,1,1,0,0,"06/06/2020","06/06/2020"
-22.8498482,-43.3244864,21371330,1,1,1,0,0,"28/04/2020","28/04/2020"
-22.8782193,-43.4079611,21746060,1,1,1,0,0,"25/07/2020","25/07/2020"
-22.8804894,-43.4044772,21745610,1,1,1,0,0,"10/06/2020","10/06/2020"
-22.9184604,-43.3971695,22720012,1,1,1,0,0,"23/07/2020","23/07/2020"
-22.884477,-43.6010789,23068280,1,1,1,0,0,"19/05/2020","19/05/2020"
-22.8600227,-43.5278674,23097684,1,1,1,0,0,"02/06/2020","02/06/2020"
-22.8447937,-43.3350486,21371520,1,1,1,0,0,"01/04/2020","01/04/2020"
-22.9200992,-43.3826741,22720080,1,1,1,0,0,"15/06/2020","15/06/2020"
-22.8446132,-43.3329363,21371480,1,1,1,0,0,"04/06/2020","04/06/2020"
-22.882953,-43.4062098,21745770,1,1,1,0,0,"29/04/2020","29/04/2020"
-22.8789057,-43.4041005,21745800,1,1,1,0,0,"19/05/2020","19/05/2020"
-22.8802982,-43.4037239,21745810,1,1,1,0,0,"25/05/2020","25/05/2020"
-22.8460199,-43.3309748,21371400,1,1,1,0,0,"10/06/2020","10/06/2020"
-22.9873816,-43.2314426,22450180,1,1,1,0,0,"27/04/2020","27/04/2020"
-22.8744686,-43.3192845,21370190,1,1,1,0,0,"30/06/2020","30/06/2020"
-22.8532296,-43.3153616,21371130,1,1,1,0,0,"03/07/2020","03/07/2020"
-22.8646594,-43.3086701,21370510,1,1,1,0,0,"27/03/2020","27/03/2020"
-22.9198494,-43.4071137,22723040,1,1,1,0,0,"29/05/2020","29/05/2020"
-22.9193496,-43.4074904,22723065,1,1,1,0,0,"17/06/2020","17/06/2020"
-22.8684663,-43.312612,21370410,1,1,1,0,0,"27/04/2020","27/04/2020"
-22.8692781,-43.3111638,21370400,1,1,1,0,0,"14/05/2020","14/05/2020"
-22.9159859,-43.3965668,22723086,1,1,1,0,0,"27/05/2020","27/05/2020"
-22.8676132,-43.316735,21370320,1,1,1,0,0,"05/06/2020","05/06/2020"
-22.8784028,-43.4202943,21750380,1,1,1,0,0,"17/06/2020","17/06/2020"
-22.9181187,-43.4073116,22723095,1,1,1,0,0,"15/06/2020","15/06/2020"
-22.8709635,-43.3170915,21370250,1,1,1,0,0,"14/05/2020","14/05/2020"
-22.9175751,-43.4063605,22723100,1,0,0,0,0,"12/05/2020","12/05/2020"
-22.8652827,-43.3078841,21370520,1,0,0,0,0,"23/04/2020","23/04/2020"
-22.902339,-43.577074,23070030,1,1,1,0,0,"23/06/2020","23/06/2020"
-22.8647887,-43.3075822,21370530,1,1,1,0,0,"24/06/2020","24/06/2020"
-22.9060395,-43.5940253,23063600,1,1,1,0,0,"17/06/2020","17/06/2020"
-22.8549664,-43.318148,21371100,1,1,1,0,0,"04/05/2020","04/05/2020"
-22.8765317,-43.4137421,21750170,1,1,1,0,0,"11/05/2020","11/05/2020"
-22.85776,-43.5358321,23097693,1,0,0,1,1,"17/07/2020","17/07/2020"
-22.8576714,-43.3187553,21371070,1,1,1,0,0,"03/06/2020","03/06/2020"
-22.8583426,-43.3175165,21371060,1,1,1,0,0,"02/07/2020","02/07/2020"
-22.8433319,-43.3320991,21371050,1,1,1,0,0,"21/07/2020","21/07/2020"
-22.9187511,-43.4097717,22723001,1,1,1,0,0,"15/06/2020","15/06/2020"
-22.916695,-43.4149848,22723005,1,1,1,0,0,"06/05/2020","06/05/2020"
-22.867971,-43.3173694,21370650,1,1,1,0,0,"01/06/2020","01/06/2020"
-22.8583235,-43.3104655,21370630,1,1,1,0,0,"13/07/2020","13/07/2020"
-22.8597255,-43.3087796,21370610,1,1,1,0,0,"25/05/2020","25/05/2020"
-22.8703758,-43.3119747,21370600,1,1,1,0,0,"31/05/2020","31/05/2020"
-22.8763614,-43.4179605,21750260,1,0,0,0,0,"20/05/2020","20/05/2020"
-22.9148123,-43.4048539,22723019,1,1,1,0,0,"22/07/2020","22/07/2020"
-22.905251,-43.5937251,23063580,1,1,1,0,0,"09/07/2020","09/07/2020"
-22.8840118,-43.3238827,21380050,1,1,1,0,0,"23/06/2020","23/06/2020"
-22.8847315,-43.4172066,21755290,1,1,1,0,0,"20/04/2020","20/04/2020"
-22.8683475,-43.3534872,21340230,1,0,0,0,0,"21/07/2020","21/07/2020"
-22.8704723,-43.3557893,21340220,1,1,1,0,0,"27/05/2020","27/05/2020"
-22.8673323,-43.3547289,21340160,1,0,0,1,1,"20/07/2020","20/07/2020"
-22.8671517,-43.3552615,21340150,1,1,1,0,0,"12/05/2020","12/05/2020"
-22.8764514,-43.5433448,23092624,1,1,1,0,0,"01/05/2020","01/05/2020"
-22.8693837,-43.5512318,23092610,1,0,0,0,0,"13/04/2020","13/04/2020"
-22.8694035,-43.35873,21340090,1,1,1,0,0,"13/04/2020","13/04/2020"
-22.8695392,-43.3586187,21340080,1,1,1,0,0,"01/07/2020","01/07/2020"
-22.8876543,-43.426693,21765050,1,1,1,0,0,"30/04/2020","30/04/2020"
-22.8657217,-43.3614999,21340030,1,1,1,0,0,"13/05/2020","13/05/2020"
-22.8885101,-43.5770625,23070520,1,1,1,0,0,"15/06/2020","15/06/2020"
-22.8984438,-43.5931932,23063360,1,1,1,0,0,"27/04/2020","27/04/2020"
-22.87897,-43.5422059,23092625,1,1,1,0,0,"26/04/2020","26/04/2020"
-22.8735855,-43.3475296,21340510,1,1,1,0,0,"02/06/2020","02/06/2020"
-22.8917847,-43.4161522,21760510,1,1,1,0,0,"16/06/2020","16/06/2020"
-22.873118,-43.3458456,21340480,1,1,1,0,0,"07/04/2020","07/04/2020"
-22.8921441,-43.4166961,21760530,1,1,1,0,0,"30/05/2020","30/05/2020"
-22.8759145,-43.3561669,21340440,1,1,1,0,0,"24/06/2020","24/06/2020"
-22.8752037,-43.3559046,21340410,1,1,1,0,0,"20/05/2020","20/05/2020"
-22.8974506,-43.5918215,23063380,1,1,1,0,0,"05/07/2020","05/07/2020"
-22.8732095,-43.3549598,21340380,1,0,0,0,0,"21/03/2020","21/03/2020"
-22.9132667,-43.3753677,22725560,1,1,1,0,0,"25/06/2020","25/06/2020"
-22.9099657,-43.3728279,22725590,1,0,0,0,0,"21/05/2020","21/05/2020"
-22.8718098,-43.3554117,21340340,1,1,1,0,0,"16/06/2020","16/06/2020"
-22.865402,-43.3621983,21340010,1,0,0,0,0,"02/05/2020","02/05/2020"
-22.8678916,-43.3603697,21331380,1,1,1,0,0,"06/05/2020","06/05/2020"
-22.9237012,-43.3682022,22730320,1,1,1,0,0,"09/05/2020","09/05/2020"
-22.8673925,-43.3615951,21331360,1,1,1,0,0,"01/04/2020","01/04/2020"
-22.8679959,-43.3638228,21331350,1,0,0,0,0,"28/04/2020","28/04/2020"
-22.9233125,-43.367928,22730340,1,1,1,0,0,"24/07/2020","24/07/2020"
-22.8682391,-43.3655854,21331330,1,0,0,1,1,"26/07/2020","26/07/2020"
-22.8711323,-43.5498047,23092490,1,1,1,0,0,"21/05/2020","21/05/2020"
-22.8957807,-43.4333208,21765220,1,1,1,0,0,"03/07/2020","03/07/2020"
-22.8891284,-43.4340737,21765230,1,1,1,0,0,"07/07/2020","07/07/2020"
-22.8687301,-43.3676065,21331220,1,1,1,0,0,"16/06/2020","16/06/2020"
-22.9171399,-43.3698881,22730540,1,1,1,0,0,"30/04/2020","30/04/2020"
-22.8751014,-43.365214,21331140,1,1,1,0,0,"07/07/2020","07/07/2020"
-22.8792027,-43.5947757,23070610,1,1,1,0,0,"19/06/2020","19/06/2020"
-22.8733654,-43.366585,21331090,1,1,1,0,0,"21/05/2020","21/05/2020"
-22.9156281,-43.6806035,23510030,1,1,1,0,0,"16/05/2020","16/05/2020"
-22.8972166,-43.5950759,23063190,1,1,1,0,0,"25/05/2020","25/05/2020"
-22.9232192,-43.3738804,22730250,1,1,1,0,0,"14/05/2020","14/05/2020"
-22.8716056,-43.3676265,21331770,1,1,1,0,0,"20/05/2020","20/05/2020"
-22.9161968,-43.3647617,22730065,1,1,1,0,0,"04/05/2020","04/05/2020"
-22.9168542,-43.36348,22730070,1,0,0,0,0,"30/05/2020","30/05/2020"
-22.8753039,-43.36352,21331670,1,0,0,0,0,"25/04/2020","25/04/2020"
-22.8981172,-43.5884524,23063340,1,1,1,0,0,"18/05/2020","18/05/2020"
-22.8735897,-43.3637336,21331650,1,1,1,0,0,"22/05/2020","22/05/2020"
-22.8734332,-43.3625133,21331640,1,1,1,0,0,"07/06/2020","07/06/2020"
-22.8964693,-43.5911736,23063310,1,1,1,0,0,"27/05/2020","27/05/2020"
-22.9202646,-43.3751646,22730170,1,1,1,0,0,"22/06/2020","22/06/2020"
-22.8948613,-43.5932749,23063270,1,0,0,0,0,"18/05/2020","18/05/2020"
-22.8947682,-43.4315074,21765180,1,0,0,0,0,"05/05/2020","05/05/2020"
-22.8954764,-43.4339984,21765200,1,0,0,0,0,"11/05/2020","11/05/2020"
-22.872675,-43.3591824,21331500,1,1,1,0,0,"01/07/2020","01/07/2020"
-22.8715287,-43.3597102,21331470,1,1,1,0,0,"17/05/2020","17/05/2020"
-22.8931612,-43.5947757,23063260,1,1,1,0,0,"17/07/2020","17/07/2020"
-22.9234424,-43.3663152,22730280,1,1,1,0,0,"08/05/2020","08/05/2020"
-22.8845492,-43.4155497,21755320,1,1,1,0,0,"20/05/2020","20/05/2020"
-22.8755297,-43.2961417,23063420,1,1,1,0,0,"14/04/2020","14/04/2020"
-22.8684071,-43.3425162,21351190,1,1,1,0,0,"05/05/2020","05/05/2020"
-22.9037615,-43.5853511,23063410,1,0,0,0,0,"12/05/2020","12/05/2020"
-22.8842525,-43.4206555,21755490,1,1,1,0,0,"07/05/2020","07/05/2020"
-22.8842988,-43.4208968,21755500,1,0,0,0,0,"27/03/2020","27/03/2020"
-22.8695615,-43.3410831,21351130,1,1,1,0,0,"18/04/2020","18/04/2020"
-22.8764269,-43.541016,23092643,1,1,1,0,0,"13/07/2020","13/07/2020"
-22.8708134,-43.339612,21351080,1,1,1,0,0,"15/06/2020","15/06/2020"
-22.8707541,-43.5128283,23098450,1,1,1,0,0,"09/06/2020","09/06/2020"
-22.8736436,-43.3393675,21351040,1,0,0,0,0,"06/05/2020","06/05/2020"
-22.867762,-43.5267403,23098570,1,1,1,0,0,"06/07/2020","06/07/2020"
-22.8766494,-43.3356243,21351000,1,1,1,0,0,"12/06/2020","12/06/2020"
-22.8746328,-43.3385441,21350320,1,1,1,0,0,"28/05/2020","28/05/2020"
-22.8749548,-43.3374625,21350302,1,1,1,0,0,"02/04/2020","02/04/2020"
-22.857871,-43.5352471,21755460,1,1,1,0,0,"06/07/2020","06/07/2020"
-22.8760845,-43.3332381,21350240,1,1,1,0,0,"22/06/2020","22/06/2020"
-22.8837633,-43.4268956,21755450,1,1,1,0,0,"24/06/2020","24/06/2020"
-22.8674865,-43.3467226,21351270,1,1,1,0,0,"21/05/2020","21/05/2020"
-22.8622612,-43.3358029,21360110,1,1,1,0,0,"25/05/2020","25/05/2020"
-22.8839628,-43.4146459,21755330,1,0,0,0,0,"14/04/2020","14/04/2020"
-22.9154393,-43.3814958,22723635,1,1,1,0,0,"20/05/2020","20/05/2020"
-22.8659898,-43.3398636,21360010,1,1,1,0,0,"22/05/2020","22/05/2020"
-22.8700723,-43.5142644,23098410,1,1,1,0,0,"01/07/2020","01/07/2020"
-22.8850597,-43.41298,21755360,1,1,1,0,0,"20/06/2020","20/06/2020"
-22.8971342,-43.5802832,23070370,1,1,1,0,0,"19/06/2020","19/06/2020"
-22.8885696,-43.4235396,21755390,1,1,1,0,0,"04/05/2020","04/05/2020"
-22.8674123,-43.3483236,21351340,1,1,1,0,0,"15/04/2020","15/04/2020"
-22.8657613,-43.3452953,21351330,1,1,1,0,0,"29/05/2020","29/05/2020"
-22.8669267,-43.3471169,21351320,1,1,1,0,0,"18/06/2020","18/06/2020"
-22.9046881,-43.5910235,23063430,1,0,0,0,0,"06/05/2020","06/05/2020"
-22.873957,-43.540415,23092648,1,1,1,0,0,"23/04/2020","23/04/2020"
-22.900658,-43.5710566,23070380,1,1,1,0,0,"03/05/2020","03/05/2020"
-22.8939137,-43.5808158,23070460,1,1,1,0,0,"17/04/2020","17/04/2020"
-22.8775564,-43.3312156,21350220,1,1,1,0,0,"13/05/2020","13/05/2020"
-22.9116361,-43.3848118,22725270,1,1,1,0,0,"29/05/2020","29/05/2020"
-22.8895884,-43.4175832,21760230,1,1,1,0,0,"16/06/2020","16/06/2020"
-22.8815525,-43.3434967,21341250,1,1,1,0,0,"01/06/2020","01/06/2020"
-22.891616,-43.4232312,21760250,1,1,1,0,0,"22/06/2020","22/06/2020"
-22.8779296,-43.348927,21341210,1,1,1,0,0,"11/05/2020","11/05/2020"
-22.8791087,-43.3498217,21341200,1,1,1,0,0,"18/06/2020","18/06/2020"
-22.8900998,-43.423318,21760280,1,1,1,0,0,"24/06/2020","24/06/2020"
-22.8774449,-43.3538093,21341160,1,1,1,0,0,"21/04/2020","21/04/2020"
-22.8910466,-43.4240426,21760310,1,1,1,0,0,"17/06/2020","17/06/2020"
-22.8775938,-43.5430443,23092627,1,1,1,0,0,"21/05/2020","21/05/2020"
-22.8765743,-43.3566773,21341080,1,1,1,0,0,"18/06/2020","18/06/2020"
-22.8948879,-43.4184682,21760430,1,1,1,0,0,"01/07/2020","01/07/2020"
-22.8955386,-43.4194711,21760440,1,0,0,0,0,"19/05/2020","19/05/2020"
-22.8747427,-43.3516863,21341040,1,1,1,0,0,"30/05/2020","30/05/2020"
-22.8827443,-43.3516578,21341300,1,1,1,0,0,"29/06/2020","29/06/2020"
-22.8796918,-43.3516418,21341311,1,0,0,0,0,"24/04/2020","24/04/2020"
-22.8872209,-43.4162275,21760050,1,1,1,0,0,"01/06/2020","01/06/2020"
-22.9095982,-43.3800638,22725320,1,1,1,0,0,"19/05/2020","19/05/2020"
-22.8881115,-43.4164535,21760060,1,1,1,0,0,"23/06/2020","23/06/2020"
-22.8807806,-43.3299186,21350135,1,1,1,0,0,"29/05/2020","29/05/2020"
-22.8803871,-43.3281956,21350130,1,1,1,0,0,"07/07/2020","07/07/2020"
-22.8798433,-43.3285471,21350120,1,1,1,0,0,"20/05/2020","20/05/2020"
-22.8772541,-43.3244864,21350101,1,1,1,0,0,"19/05/2020","19/05/2020"
-22.8785237,-43.3269008,21350090,1,1,1,0,0,"24/04/2020","24/04/2020"
-22.8736758,-43.5431873,23092635,1,1,1,0,0,"23/06/2020","23/06/2020"
-22.8886116,-43.4209318,21760170,1,0,0,0,0,"25/04/2020","25/04/2020"
-22.9162611,-43.3786318,22725421,1,1,1,0,0,"17/06/2020","17/06/2020"
-22.8885571,-43.3483236,21341400,1,1,1,0,0,"19/06/2020","19/06/2020"
-22.8862398,-43.3415987,21341380,1,1,1,0,0,"27/04/2020","27/04/2020"
-22.8901681,-43.4191647,21760200,1,1,1,0,0,"06/05/2020","06/05/2020"
-22.9580293,-43.1992544,22261002,1,1,1,0,0,"06/04/2020","06/04/2020"
-22.8784693,-43.4094731,21745580,1,1,1,0,0,"02/06/2020","02/06/2020"
-22.8848904,-43.3238114,21380080,1,1,1,0,0,"11/05/2020","11/05/2020"
-22.8737665,-43.4227794,21735290,1,0,0,0,0,"13/06/2020","13/06/2020"
-22.9535549,-43.3952127,22711031,1,1,1,0,0,"15/04/2020","15/04/2020"
-22.950952,-43.3926488,22711050,1,1,1,0,0,"21/05/2020","21/05/2020"
-22.8830833,-43.6190835,23067400,1,1,1,0,0,"17/06/2020","17/06/2020"
-22.8763778,-43.536358,23093135,1,1,1,0,0,"19/05/2020","19/05/2020"
-22.8129238,-43.3707926,21520211,1,1,1,0,0,"29/05/2020","29/05/2020"
-22.9518941,-43.393082,22711130,1,1,1,0,0,"15/05/2020","15/05/2020"
-22.9841071,-43.241571,22451320,1,0,0,0,0,"18/06/2020","18/06/2020"
-22.8813945,-43.5375968,23093130,1,0,0,0,0,"31/05/2020","31/05/2020"
-22.8096119,-43.3634046,21520060,1,1,1,0,0,"29/05/2020","29/05/2020"
-22.8507105,-43.5421428,23097180,1,1,1,0,0,"01/05/2020","01/05/2020"
-22.9857255,-43.2385478,22451310,1,1,1,0,0,"26/04/2020","26/04/2020"
-22.9526335,-43.3931762,22711020,1,1,1,0,0,"25/06/2020","25/06/2020"
-22.8511032,-43.542794,23097190,1,1,1,0,0,"01/07/2020","01/07/2020"
-22.8521114,-43.5404439,23097160,1,1,1,0,0,"09/06/2020","09/06/2020"
-22.8134644,-43.3537533,21520710,1,1,1,0,0,"09/07/2020","09/07/2020"
-22.8131666,-43.3537533,21520700,1,1,1,0,0,"06/04/2020","06/04/2020"
-22.8129729,-43.3549911,21520690,1,1,1,0,0,"07/07/2020","07/07/2020"
-22.8117529,-43.353167,21520650,1,0,0,0,0,"13/05/2020","13/05/2020"
-22.9478718,-43.3833046,22710675,1,0,0,0,0,"14/05/2020","14/05/2020"
-22.8165465,-43.3649125,21520625,1,1,1,0,0,"23/06/2020","23/06/2020"
-22.8176587,-43.3624999,21520610,1,1,1,0,0,"10/06/2020","10/06/2020"
-22.8721057,-43.4287777,21735250,1,1,1,0,0,"04/06/2020","04/06/2020"
-22.8094839,-43.3549598,21520475,1,1,1,0,0,"13/05/2020","13/05/2020"
-22.8500763,-43.5406069,23097155,1,1,1,0,0,"10/06/2020","10/06/2020"
-22.8056533,-43.3564953,21520450,1,1,1,0,0,"13/04/2020","13/04/2020"
-22.8102246,-43.3581044,21520365,1,1,1,0,0,"08/05/2020","08/05/2020"
-22.811344,-43.3580514,21520730,1,1,1,0,0,"03/06/2020","03/06/2020"
-22.9226348,-43.3887482,22713005,1,1,1,0,0,"23/06/2020","23/06/2020"
-22.9284095,-43.3845104,22713006,1,0,0,0,0,"26/03/2020","26/03/2020"
-22.8158618,-43.3519435,21515220,1,1,1,0,0,"21/07/2020","21/07/2020"
-22.9302675,-43.3772751,22713020,1,1,1,0,0,"13/05/2020","13/05/2020"
-22.930463,-43.3783128,22713030,1,1,1,0,0,"01/07/2020","01/07/2020"
-22.9299671,-43.3778611,22713040,1,1,1,0,0,"27/04/2020","27/04/2020"
